[TutorialStory], 4.30, 14, v, smile
[AVLV3], 44.30, 14, v, smile
[AVLV3], 44.30, 14, v, headshake
[AVLV3], 44.30, 14, v, smile
[AVLV3], 45.00, NaN, NaN, NaN
[AVLV3], 45.30, 15, v, nod
[AVLV3], 46.00, 14, v, smile
[AVLV3], 46.00, 14, v, smile
[AVLV3], 46.00, 14, v, smile
[AVLV3], 46.30, 14, v, smile
[AVLV3], 46.30, 14, v, smile
[AVLV3], 47.00, 14, v, smile
[AVLV3], 47.00, 15, v, smile
[AVLV3], 47.30, 15, v, smile
[AVLV3], 47.30, 14, v, smile
[AVLV3], 47.30, 14, v, smile
[AVLV3END], 47.45, 14, v, handmovement
[AVLV3END], 47.45, 15, v, handmovement
[AVLV3END], 47.45, 15, v, smile
[AVLV3END], 47.45, 14, v, smile
[AVLV3END], 48.15, 14, v, headshake
[AVLV6], 48.30, 14, v, smile
[AVLV6], 49.00, 14, v, smile
[AVLV6], 49.30, NaN, NaN, NaN
[AVLV6], 50.00, 14, v, smile
[AVLV6], 50.00, 14, v, headshake
[AVLV6], 50.30, 15, v, smile
[AVLV6], 50.30, 14, v, smile
[AVLV6], 51.00, NaN, NaN, NaN
[AVLV6], 51.30, 14, v, headshake
[AVLV6], 52.00, 14, v, shrug
[AVLV6], 52.00, 15, v,  smile
[AVLV6], 52.30, NaN, NaN, NaN
[AVLV6END], 52.45, 15, v, handmovement
[AVLV6END], 52.45, 14, v, smile
